Year,City,lat,lon,State,Purpose,Trips
1/4/2016,Mallee,-35.0012,142.4082,Victoria,Business,61.9776589
1/7/2016,Mallee,-35.0012,142.4082,Victoria,Business,26.5577086
1/10/2016,Mallee,-35.0012,142.4082,Victoria,Business,40.4850315
1/1/1998,Mallee,-35.0012,142.4082,Victoria,Holiday,92.0024097
1/4/1998,Mallee,-35.0012,142.4082,Victoria,Holiday,99.5991911
1/7/1998,Mallee,-35.0012,142.4082,Victoria,Holiday,80.3516086
1/10/1998,Mallee,-35.0012,142.4082,Victoria,Holiday,107.4101145
1/1/1999,Mallee,-35.0012,142.4082,Victoria,Holiday,61.959047
1/4/1999,Mallee,-35.0012,142.4082,Victoria,Holiday,101.5220048
1/7/1999,Mallee,-35.0012,142.4082,Victoria,Holiday,104.8293149
1/10/1999,Mallee,-35.0012,142.4082,Victoria,Holiday,77.7748463
1/1/2000,Mallee,-35.0012,142.4082,Victoria,Holiday,82.6367185
1/4/2000,Mallee,-35.0012,142.4082,Victoria,Holiday,69.2260085
1/7/2000,Mallee,-35.0012,142.4082,Victoria,Holiday,94.5162737
1/10/2000,Mallee,-35.0012,142.4082,Victoria,Holiday,92.3545356
1/1/2001,Mallee,-35.0012,142.4082,Victoria,Holiday,78.467645
1/4/2001,Mallee,-35.0012,142.4082,Victoria,Holiday,92.3041436
1/7/2001,Mallee,-35.0012,142.4082,Victoria,Holiday,94.7500391
1/10/2001,Mallee,-35.0012,142.4082,Victoria,Holiday,90.1083746
1/1/2002,Mallee,-35.0012,142.4082,Victoria,Holiday,73.0532826
1/4/2002,Mallee,-35.0012,142.4082,Victoria,Holiday,90.8561521
1/7/2002,Mallee,-35.0012,142.4082,Victoria,Holiday,68.4063914
1/10/2002,Mallee,-35.0012,142.4082,Victoria,Holiday,90.9848861
1/1/2003,Mallee,-35.0012,142.4082,Victoria,Holiday,86.0017844
1/4/2003,Mallee,-35.0012,142.4082,Victoria,Holiday,107.4119414
1/7/2003,Mallee,-35.0012,142.4082,Victoria,Holiday,80.4786925
1/10/2003,Mallee,-35.0012,142.4082,Victoria,Holiday,80.6747866
1/1/2004,Mallee,-35.0012,142.4082,Victoria,Holiday,83.6412364
1/4/2004,Mallee,-35.0012,142.4082,Victoria,Holiday,110.2676792
1/7/2004,Mallee,-35.0012,142.4082,Victoria,Holiday,72.2707115
1/10/2004,Mallee,-35.0012,142.4082,Victoria,Holiday,84.2431372
1/1/2005,Mallee,-35.0012,142.4082,Victoria,Holiday,75.9480323
1/4/2005,Mallee,-35.0012,142.4082,Victoria,Holiday,85.1107071
1/7/2005,Mallee,-35.0012,142.4082,Victoria,Holiday,65.4485817
1/10/2005,Mallee,-35.0012,142.4082,Victoria,Holiday,61.5565755
1/1/2006,Mallee,-35.0012,142.4082,Victoria,Holiday,86.71785
1/4/2006,Mallee,-35.0012,142.4082,Victoria,Holiday,115.031983
1/7/2006,Mallee,-35.0012,142.4082,Victoria,Holiday,57.63865
1/10/2006,Mallee,-35.0012,142.4082,Victoria,Holiday,60.374916
1/1/2007,Mallee,-35.0012,142.4082,Victoria,Holiday,70.2922929
1/4/2007,Mallee,-35.0012,142.4082,Victoria,Holiday,63.4123687
1/7/2007,Mallee,-35.0012,142.4082,Victoria,Holiday,51.0420218
1/10/2007,Mallee,-35.0012,142.4082,Victoria,Holiday,63.3694691
1/1/2008,Mallee,-35.0012,142.4082,Victoria,Holiday,90.5263977
1/4/2008,Mallee,-35.0012,142.4082,Victoria,Holiday,63.375944
1/7/2008,Mallee,-35.0012,142.4082,Victoria,Holiday,90.2396044
1/10/2008,Mallee,-35.0012,142.4082,Victoria,Holiday,72.4548243
1/1/2009,Mallee,-35.0012,142.4082,Victoria,Holiday,51.437925
1/4/2009,Mallee,-35.0012,142.4082,Victoria,Holiday,83.7405643
1/7/2009,Mallee,-35.0012,142.4082,Victoria,Holiday,66.9688678
1/10/2009,Mallee,-35.0012,142.4082,Victoria,Holiday,68.0537872
1/1/2010,Mallee,-35.0012,142.4082,Victoria,Holiday,57.4370742
1/4/2010,Mallee,-35.0012,142.4082,Victoria,Holiday,81.1066527
1/7/2010,Mallee,-35.0012,142.4082,Victoria,Holiday,72.9920767
1/10/2010,Mallee,-35.0012,142.4082,Victoria,Holiday,78.7699909
1/1/2011,Mallee,-35.0012,142.4082,Victoria,Holiday,59.9372383
1/4/2011,Mallee,-35.0012,142.4082,Victoria,Holiday,92.2817545
1/7/2011,Mallee,-35.0012,142.4082,Victoria,Holiday,77.8004683
1/10/2011,Mallee,-35.0012,142.4082,Victoria,Holiday,50.1901709
1/1/2012,Mallee,-35.0012,142.4082,Victoria,Holiday,78.218278
1/4/2012,Mallee,-35.0012,142.4082,Victoria,Holiday,70.2021932
1/7/2012,Mallee,-35.0012,142.4082,Victoria,Holiday,68.0692253
1/10/2012,Mallee,-35.0012,142.4082,Victoria,Holiday,89.4931411
1/1/2013,Mallee,-35.0012,142.4082,Victoria,Holiday,62.2913829
1/4/2013,Mallee,-35.0012,142.4082,Victoria,Holiday,78.8251797
1/7/2013,Mallee,-35.0012,142.4082,Victoria,Holiday,58.6670628
1/10/2013,Mallee,-35.0012,142.4082,Victoria,Holiday,91.8962114
1/1/2014,Mallee,-35.0012,142.4082,Victoria,Holiday,55.5221328
1/4/2014,Mallee,-35.0012,142.4082,Victoria,Holiday,95.6726561
1/7/2014,Mallee,-35.0012,142.4082,Victoria,Holiday,57.4322991
1/10/2014,Mallee,-35.0012,142.4082,Victoria,Holiday,76.5971679
1/1/2015,Mallee,-35.0012,142.4082,Victoria,Holiday,72.0741613
1/4/2015,Mallee,-35.0012,142.4082,Victoria,Holiday,69.7983805
1/7/2015,Mallee,-35.0012,142.4082,Victoria,Holiday,63.3531686
1/10/2015,Mallee,-35.0012,142.4082,Victoria,Holiday,73.1201759
1/1/2016,Mallee,-35.0012,142.4082,Victoria,Holiday,87.0295933
1/4/2016,Mallee,-35.0012,142.4082,Victoria,Holiday,88.1053907
1/7/2016,Mallee,-35.0012,142.4082,Victoria,Holiday,70.0553644
1/10/2016,Mallee,-35.0012,142.4082,Victoria,Holiday,70.1792379
1/1/1998,Mallee,-35.0012,142.4082,Victoria,Other,3.6295981
1/4/1998,Mallee,-35.0012,142.4082,Victoria,Other,0
1/7/1998,Mallee,-35.0012,142.4082,Victoria,Other,16.9094291
1/10/1998,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/1999,Mallee,-35.0012,142.4082,Victoria,Other,12.2057864
1/4/1999,Mallee,-35.0012,142.4082,Victoria,Other,3.0560531
1/7/1999,Mallee,-35.0012,142.4082,Victoria,Other,9.0408752
1/10/1999,Mallee,-35.0012,142.4082,Victoria,Other,10.3100794
1/1/2000,Mallee,-35.0012,142.4082,Victoria,Other,13.4833255
1/4/2000,Mallee,-35.0012,142.4082,Victoria,Other,2.2648097
1/7/2000,Mallee,-35.0012,142.4082,Victoria,Other,5.0016595
1/10/2000,Mallee,-35.0012,142.4082,Victoria,Other,25.7900025
1/1/2001,Mallee,-35.0012,142.4082,Victoria,Other,1.620861
1/4/2001,Mallee,-35.0012,142.4082,Victoria,Other,1.9845808
1/7/2001,Mallee,-35.0012,142.4082,Victoria,Other,17.9285325
1/10/2001,Mallee,-35.0012,142.4082,Victoria,Other,14.8721634
1/1/2002,Mallee,-35.0012,142.4082,Victoria,Other,0
1/4/2002,Mallee,-35.0012,142.4082,Victoria,Other,2.133152
1/7/2002,Mallee,-35.0012,142.4082,Victoria,Other,8.6112346
1/10/2002,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/2003,Mallee,-35.0012,142.4082,Victoria,Other,7.2396081
1/4/2003,Mallee,-35.0012,142.4082,Victoria,Other,6.0522652
1/7/2003,Mallee,-35.0012,142.4082,Victoria,Other,0
1/10/2003,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/2004,Mallee,-35.0012,142.4082,Victoria,Other,2.193812
1/4/2004,Mallee,-35.0012,142.4082,Victoria,Other,2.3112211
1/7/2004,Mallee,-35.0012,142.4082,Victoria,Other,9.6625045
1/10/2004,Mallee,-35.0012,142.4082,Victoria,Other,0.8655669
1/1/2005,Mallee,-35.0012,142.4082,Victoria,Other,1.4455326
1/4/2005,Mallee,-35.0012,142.4082,Victoria,Other,0.7786134
1/7/2005,Mallee,-35.0012,142.4082,Victoria,Other,2.5766433
1/10/2005,Mallee,-35.0012,142.4082,Victoria,Other,17.9667598
1/1/2006,Mallee,-35.0012,142.4082,Victoria,Other,2.878382
1/4/2006,Mallee,-35.0012,142.4082,Victoria,Other,3.963146
1/7/2006,Mallee,-35.0012,142.4082,Victoria,Other,3.883996
1/10/2006,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/2007,Mallee,-35.0012,142.4082,Victoria,Other,3.3762982
1/4/2007,Mallee,-35.0012,142.4082,Victoria,Other,2.1849718
1/7/2007,Mallee,-35.0012,142.4082,Victoria,Other,4.2369289
1/10/2007,Mallee,-35.0012,142.4082,Victoria,Other,3.6495169
1/1/2008,Mallee,-35.0012,142.4082,Victoria,Other,2.2523286
1/4/2008,Mallee,-35.0012,142.4082,Victoria,Other,5.2791421
1/7/2008,Mallee,-35.0012,142.4082,Victoria,Other,5.2142326
1/10/2008,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/2009,Mallee,-35.0012,142.4082,Victoria,Other,1.7806431
1/4/2009,Mallee,-35.0012,142.4082,Victoria,Other,0
1/7/2009,Mallee,-35.0012,142.4082,Victoria,Other,14.4547305
1/10/2009,Mallee,-35.0012,142.4082,Victoria,Other,5.9706273
1/1/2010,Mallee,-35.0012,142.4082,Victoria,Other,10.0485126
1/4/2010,Mallee,-35.0012,142.4082,Victoria,Other,2.3667896
1/7/2010,Mallee,-35.0012,142.4082,Victoria,Other,0.5132324
1/10/2010,Mallee,-35.0012,142.4082,Victoria,Other,3.8174373
1/1/2011,Mallee,-35.0012,142.4082,Victoria,Other,5.1235637
1/4/2011,Mallee,-35.0012,142.4082,Victoria,Other,6.1425966
1/7/2011,Mallee,-35.0012,142.4082,Victoria,Other,13.6534959
1/10/2011,Mallee,-35.0012,142.4082,Victoria,Other,3.6042514
1/1/2012,Mallee,-35.0012,142.4082,Victoria,Other,12.4228841
1/4/2012,Mallee,-35.0012,142.4082,Victoria,Other,2.0685991
1/7/2012,Mallee,-35.0012,142.4082,Victoria,Other,2.6588296
1/10/2012,Mallee,-35.0012,142.4082,Victoria,Other,0
1/1/2013,Mallee,-35.0012,142.4082,Victoria,Other,9.7306331
1/4/2013,Mallee,-35.0012,142.4082,Victoria,Other,2.4623583
1/7/2013,Mallee,-35.0012,142.4082,Victoria,Other,7.6014696
1/10/2013,Mallee,-35.0012,142.4082,Victoria,Other,4.662151
1/1/2014,Mallee,-35.0012,142.4082,Victoria,Other,3.831661
1/4/2014,Mallee,-35.0012,142.4082,Victoria,Other,10.4270812
1/7/2014,Mallee,-35.0012,142.4082,Victoria,Other,9.8336575
1/10/2014,Mallee,-35.0012,142.4082,Victoria,Other,23.9637918
1/1/2015,Mallee,-35.0012,142.4082,Victoria,Other,8.2666253
1/4/2015,Mallee,-35.0012,142.4082,Victoria,Other,10.1900277
1/7/2015,Mallee,-35.0012,142.4082,Victoria,Other,0
1/10/2015,Mallee,-35.0012,142.4082,Victoria,Other,2.4495441
1/1/2016,Mallee,-35.0012,142.4082,Victoria,Other,3.1977182
1/4/2016,Mallee,-35.0012,142.4082,Victoria,Other,9.4703983
1/7/2016,Mallee,-35.0012,142.4082,Victoria,Other,18.5734298
1/10/2016,Mallee,-35.0012,142.4082,Victoria,Other,7.4770874
1/1/1998,Mallee,-35.0012,142.4082,Victoria,Visiting,51.6419982
1/4/1998,Mallee,-35.0012,142.4082,Victoria,Visiting,74.9424584
1/7/1998,Mallee,-35.0012,142.4082,Victoria,Visiting,48.205605
1/10/1998,Mallee,-35.0012,142.4082,Victoria,Visiting,79.399373
1/1/1999,Mallee,-35.0012,142.4082,Victoria,Visiting,47.353057
1/4/1999,Mallee,-35.0012,142.4082,Victoria,Visiting,54.8636163
1/7/1999,Mallee,-35.0012,142.4082,Victoria,Visiting,33.9346563
1/10/1999,Mallee,-35.0012,142.4082,Victoria,Visiting,45.4221774
1/1/2000,Mallee,-35.0012,142.4082,Victoria,Visiting,74.2169943
1/4/2000,Mallee,-35.0012,142.4082,Victoria,Visiting,64.378626
1/7/2000,Mallee,-35.0012,142.4082,Victoria,Visiting,48.2202521
1/10/2000,Mallee,-35.0012,142.4082,Victoria,Visiting,66.4375442
1/1/2001,Mallee,-35.0012,142.4082,Victoria,Visiting,36.8741403
1/4/2001,Mallee,-35.0012,142.4082,Victoria,Visiting,36.9711188
1/7/2001,Mallee,-35.0012,142.4082,Victoria,Visiting,43.830329
1/10/2001,Mallee,-35.0012,142.4082,Victoria,Visiting,74.0785046
1/1/2002,Mallee,-35.0012,142.4082,Victoria,Visiting,27.2893445
1/4/2002,Mallee,-35.0012,142.4082,Victoria,Visiting,67.0306706
1/7/2002,Mallee,-35.0012,142.4082,Victoria,Visiting,74.5441807
1/10/2002,Mallee,-35.0012,142.4082,Victoria,Visiting,38.5478259
1/1/2003,Mallee,-35.0012,142.4082,Victoria,Visiting,60.6909485
1/4/2003,Mallee,-35.0012,142.4082,Victoria,Visiting,77.2605015
1/7/2003,Mallee,-35.0012,142.4082,Victoria,Visiting,66.8894609
1/10/2003,Mallee,-35.0012,142.4082,Victoria,Visiting,62.4096042
1/1/2004,Mallee,-35.0012,142.4082,Victoria,Visiting,43.6493129
1/4/2004,Mallee,-35.0012,142.4082,Victoria,Visiting,70.0457067
1/7/2004,Mallee,-35.0012,142.4082,Victoria,Visiting,37.4727707
1/10/2004,Mallee,-35.0012,142.4082,Victoria,Visiting,62.8473188
1/1/2005,Mallee,-35.0012,142.4082,Victoria,Visiting,61.1066672
1/4/2005,Mallee,-35.0012,142.4082,Victoria,Visiting,58.0629006
1/7/2005,Mallee,-35.0012,142.4082,Victoria,Visiting,60.7721531
1/10/2005,Mallee,-35.0012,142.4082,Victoria,Visiting,52.7243532
1/1/2006,Mallee,-35.0012,142.4082,Victoria,Visiting,62.489268
1/4/2006,Mallee,-35.0012,142.4082,Victoria,Visiting,58.603123
1/7/2006,Mallee,-35.0012,142.4082,Victoria,Visiting,36.782923
1/10/2006,Mallee,-35.0012,142.4082,Victoria,Visiting,59.805184
1/1/2007,Mallee,-35.0012,142.4082,Victoria,Visiting,64.19065
1/4/2007,Mallee,-35.0012,142.4082,Victoria,Visiting,40.7556688
1/7/2007,Mallee,-35.0012,142.4082,Victoria,Visiting,50.4064992
1/10/2007,Mallee,-35.0012,142.4082,Victoria,Visiting,74.1561006
1/1/2008,Mallee,-35.0012,142.4082,Victoria,Visiting,42.4043833
1/4/2008,Mallee,-35.0012,142.4082,Victoria,Visiting,22.381769
1/7/2008,Mallee,-35.0012,142.4082,Victoria,Visiting,47.7833516
1/10/2008,Mallee,-35.0012,142.4082,Victoria,Visiting,42.8232178
1/1/2009,Mallee,-35.0012,142.4082,Victoria,Visiting,62.3676086
1/4/2009,Mallee,-35.0012,142.4082,Victoria,Visiting,26.1765456
1/7/2009,Mallee,-35.0012,142.4082,Victoria,Visiting,30.4107615
1/10/2009,Mallee,-35.0012,142.4082,Victoria,Visiting,52.4759213
1/1/2010,Mallee,-35.0012,142.4082,Victoria,Visiting,46.4523175
1/4/2010,Mallee,-35.0012,142.4082,Victoria,Visiting,58.7961186
1/7/2010,Mallee,-35.0012,142.4082,Victoria,Visiting,40.1108587
1/10/2010,Mallee,-35.0012,142.4082,Victoria,Visiting,58.9666217
1/1/2011,Mallee,-35.0012,142.4082,Victoria,Visiting,55.1975503
1/4/2011,Mallee,-35.0012,142.4082,Victoria,Visiting,53.4051825
1/7/2011,Mallee,-35.0012,142.4082,Victoria,Visiting,37.5089324
1/10/2011,Mallee,-35.0012,142.4082,Victoria,Visiting,47.5340886
1/1/2012,Mallee,-35.0012,142.4082,Victoria,Visiting,52.6369224
1/4/2012,Mallee,-35.0012,142.4082,Victoria,Visiting,42.4618026
1/7/2012,Mallee,-35.0012,142.4082,Victoria,Visiting,62.4290059
1/10/2012,Mallee,-35.0012,142.4082,Victoria,Visiting,50.4635986
1/1/2013,Mallee,-35.0012,142.4082,Victoria,Visiting,51.6724495
1/4/2013,Mallee,-35.0012,142.4082,Victoria,Visiting,57.9564932
1/7/2013,Mallee,-35.0012,142.4082,Victoria,Visiting,37.8962654
1/10/2013,Mallee,-35.0012,142.4082,Victoria,Visiting,33.186882
1/1/2014,Mallee,-35.0012,142.4082,Victoria,Visiting,39.5626507
1/4/2014,Mallee,-35.0012,142.4082,Victoria,Visiting,40.7544489
1/7/2014,Mallee,-35.0012,142.4082,Victoria,Visiting,60.9675818
1/10/2014,Mallee,-35.0012,142.4082,Victoria,Visiting,56.6556503
1/1/2015,Mallee,-35.0012,142.4082,Victoria,Visiting,69.6636302
1/4/2015,Mallee,-35.0012,142.4082,Victoria,Visiting,33.894409
1/7/2015,Mallee,-35.0012,142.4082,Victoria,Visiting,45.3994269
1/10/2015,Mallee,-35.0012,142.4082,Victoria,Visiting,52.2812804
1/1/2016,Mallee,-35.0012,142.4082,Victoria,Visiting,28.1738772
1/4/2016,Mallee,-35.0012,142.4082,Victoria,Visiting,62.7003895
1/7/2016,Mallee,-35.0012,142.4082,Victoria,Visiting,28.4847599
1/10/2016,Mallee,-35.0012,142.4082,Victoria,Visiting,56.697499
1/1/1998,Melbourne,-37.8136,144.9631,Victoria,Business,405.242965
1/4/1998,Melbourne,-37.8136,144.9631,Victoria,Business,407.6352367
1/7/1998,Melbourne,-37.8136,144.9631,Victoria,Business,485.9891875
1/10/1998,Melbourne,-37.8136,144.9631,Victoria,Business,429.1994886
1/1/1999,Melbourne,-37.8136,144.9631,Victoria,Business,360.8326467
1/4/1999,Melbourne,-37.8136,144.9631,Victoria,Business,485.7512827
1/7/1999,Melbourne,-37.8136,144.9631,Victoria,Business,358.6833481
1/10/1999,Melbourne,-37.8136,144.9631,Victoria,Business,425.7702322
1/1/2000,Melbourne,-37.8136,144.9631,Victoria,Business,494.506317
1/4/2000,Melbourne,-37.8136,144.9631,Victoria,Business,498.9839378
1/7/2000,Melbourne,-37.8136,144.9631,Victoria,Business,494.8108273
1/10/2000,Melbourne,-37.8136,144.9631,Victoria,Business,615.9225051
1/1/2001,Melbourne,-37.8136,144.9631,Victoria,Business,503.0992997
1/4/2001,Melbourne,-37.8136,144.9631,Victoria,Business,477.4244367
1/7/2001,Melbourne,-37.8136,144.9631,Victoria,Business,529.7769864
1/10/2001,Melbourne,-37.8136,144.9631,Victoria,Business,481.9675752
1/1/2002,Melbourne,-37.8136,144.9631,Victoria,Business,415.3141894
1/4/2002,Melbourne,-37.8136,144.9631,Victoria,Business,394.7554371
1/7/2002,Melbourne,-37.8136,144.9631,Victoria,Business,501.6036681
1/10/2002,Melbourne,-37.8136,144.9631,Victoria,Business,396.477145
1/1/2003,Melbourne,-37.8136,144.9631,Victoria,Business,486.138133
1/4/2003,Melbourne,-37.8136,144.9631,Victoria,Business,567.2207178
1/7/2003,Melbourne,-37.8136,144.9631,Victoria,Business,481.5409972
1/10/2003,Melbourne,-37.8136,144.9631,Victoria,Business,334.5083943
1/1/2004,Melbourne,-37.8136,144.9631,Victoria,Business,350.2930968
1/4/2004,Melbourne,-37.8136,144.9631,Victoria,Business,503.1386868
1/7/2004,Melbourne,-37.8136,144.9631,Victoria,Business,495.566202
1/10/2004,Melbourne,-37.8136,144.9631,Victoria,Business,401.9101742
1/1/2005,Melbourne,-37.8136,144.9631,Victoria,Business,338.4379882
1/4/2005,Melbourne,-37.8136,144.9631,Victoria,Business,431.3380711
1/7/2005,Melbourne,-37.8136,144.9631,Victoria,Business,444.433814
1/10/2005,Melbourne,-37.8136,144.9631,Victoria,Business,513.953886
1/1/2006,Melbourne,-37.8136,144.9631,Victoria,Business,311.787918
1/4/2006,Melbourne,-37.8136,144.9631,Victoria,Business,425.230181
1/7/2006,Melbourne,-37.8136,144.9631,Victoria,Business,486.219219
1/10/2006,Melbourne,-37.8136,144.9631,Victoria,Business,405.571908
1/1/2007,Melbourne,-37.8136,144.9631,Victoria,Business,367.4969469
1/4/2007,Melbourne,-37.8136,144.9631,Victoria,Business,457.4025061
1/7/2007,Melbourne,-37.8136,144.9631,Victoria,Business,547.7240849
1/10/2007,Melbourne,-37.8136,144.9631,Victoria,Business,492.3279678
1/1/2008,Melbourne,-37.8136,144.9631,Victoria,Business,369.7219475
1/4/2008,Melbourne,-37.8136,144.9631,Victoria,Business,454.3093196
1/7/2008,Melbourne,-37.8136,144.9631,Victoria,Business,462.3018503
1/10/2008,Melbourne,-37.8136,144.9631,Victoria,Business,446.1226438
1/1/2009,Melbourne,-37.8136,144.9631,Victoria,Business,388.4244309
1/4/2009,Melbourne,-37.8136,144.9631,Victoria,Business,482.9980645
1/7/2009,Melbourne,-37.8136,144.9631,Victoria,Business,510.8128121
1/10/2009,Melbourne,-37.8136,144.9631,Victoria,Business,487.8066449
1/1/2010,Melbourne,-37.8136,144.9631,Victoria,Business,318.2183934
1/4/2010,Melbourne,-37.8136,144.9631,Victoria,Business,431.0484576
1/7/2010,Melbourne,-37.8136,144.9631,Victoria,Business,515.3093656
1/10/2010,Melbourne,-37.8136,144.9631,Victoria,Business,459.6074606
1/1/2011,Melbourne,-37.8136,144.9631,Victoria,Business,419.568865
1/4/2011,Melbourne,-37.8136,144.9631,Victoria,Business,510.8746013
1/7/2011,Melbourne,-37.8136,144.9631,Victoria,Business,500.3794608
1/10/2011,Melbourne,-37.8136,144.9631,Victoria,Business,458.7135265
1/1/2012,Melbourne,-37.8136,144.9631,Victoria,Business,366.4582434
1/4/2012,Melbourne,-37.8136,144.9631,Victoria,Business,413.7229915
1/7/2012,Melbourne,-37.8136,144.9631,Victoria,Business,589.399102
1/10/2012,Melbourne,-37.8136,144.9631,Victoria,Business,521.37004
1/1/2013,Melbourne,-37.8136,144.9631,Victoria,Business,375.1277948
1/4/2013,Melbourne,-37.8136,144.9631,Victoria,Business,495.8176056
1/7/2013,Melbourne,-37.8136,144.9631,Victoria,Business,484.9067469
1/10/2013,Melbourne,-37.8136,144.9631,Victoria,Business,467.6878841
1/1/2014,Melbourne,-37.8136,144.9631,Victoria,Business,464.3947534
1/4/2014,Melbourne,-37.8136,144.9631,Victoria,Business,606.16427
1/7/2014,Melbourne,-37.8136,144.9631,Victoria,Business,608.9352869
1/10/2014,Melbourne,-37.8136,144.9631,Victoria,Business,498.7424558
1/1/2015,Melbourne,-37.8136,144.9631,Victoria,Business,543.2760624
1/4/2015,Melbourne,-37.8136,144.9631,Victoria,Business,609.1118125
1/7/2015,Melbourne,-37.8136,144.9631,Victoria,Business,666.4579687
1/10/2015,Melbourne,-37.8136,144.9631,Victoria,Business,559.6847726
1/1/2016,Melbourne,-37.8136,144.9631,Victoria,Business,463.8272099
1/4/2016,Melbourne,-37.8136,144.9631,Victoria,Business,620.1808431
1/7/2016,Melbourne,-37.8136,144.9631,Victoria,Business,579.0105656
1/10/2016,Melbourne,-37.8136,144.9631,Victoria,Business,655.8249409
1/1/1998,Melbourne,-37.8136,144.9631,Victoria,Holiday,427.8277995
1/4/1998,Melbourne,-37.8136,144.9631,Victoria,Holiday,424.1919246
1/7/1998,Melbourne,-37.8136,144.9631,Victoria,Holiday,449.5515081
1/10/1998,Melbourne,-37.8136,144.9631,Victoria,Holiday,450.6995818
1/1/1999,Melbourne,-37.8136,144.9631,Victoria,Holiday,412.358542
1/4/1999,Melbourne,-37.8136,144.9631,Victoria,Holiday,354.5456139
1/7/1999,Melbourne,-37.8136,144.9631,Victoria,Holiday,361.734784
1/10/1999,Melbourne,-37.8136,144.9631,Victoria,Holiday,341.8413327
1/1/2000,Melbourne,-37.8136,144.9631,Victoria,Holiday,433.5958921
1/4/2000,Melbourne,-37.8136,144.9631,Victoria,Holiday,402.7470423
1/7/2000,Melbourne,-37.8136,144.9631,Victoria,Holiday,409.3260291
1/10/2000,Melbourne,-37.8136,144.9631,Victoria,Holiday,324.7613222
1/1/2001,Melbourne,-37.8136,144.9631,Victoria,Holiday,455.7362993
1/4/2001,Melbourne,-37.8136,144.9631,Victoria,Holiday,451.7493645
1/7/2001,Melbourne,-37.8136,144.9631,Victoria,Holiday,397.8559348
1/10/2001,Melbourne,-37.8136,144.9631,Victoria,Holiday,391.749707
1/1/2002,Melbourne,-37.8136,144.9631,Victoria,Holiday,435.5092319
1/4/2002,Melbourne,-37.8136,144.9631,Victoria,Holiday,374.4144026
1/7/2002,Melbourne,-37.8136,144.9631,Victoria,Holiday,463.421135
1/10/2002,Melbourne,-37.8136,144.9631,Victoria,Holiday,363.9586962
1/1/2003,Melbourne,-37.8136,144.9631,Victoria,Holiday,441.905474
1/4/2003,Melbourne,-37.8136,144.9631,Victoria,Holiday,413.3084333
1/7/2003,Melbourne,-37.8136,144.9631,Victoria,Holiday,404.7842664
